text,url,lang
"ﾎﾟｳｯ‼
 @BTS_twt 

#BoyWithLuv #BestMusicVideo #iHeartAwards
ON Lights Boy With Luv BTS https://t.co/znTg33vXOm",https://twitter.com/V3qBrBqnhBH7KCC/status/1235475101077762048,japanese
"#BoyWithLuv #BestMusicVideo #iHeartAwards @BTS_twt
ON  Lights  Boy With Luv  
Black Swan  SHADOW  EGO
Inner Child  WinterBear🧸
防弾少年団  BTS V  방탄소년단 https://t.co/hFII24uPwH",https://twitter.com/KOKORO2__taetae/status/1235455908894748676,japanese
#BoyWithLuv #BestMusicVideo #iHeartAwards @BTS_twt ON SHADOW EGO Lights Boy With Luv BTS https://t.co/MQLluqIcCX,https://twitter.com/yukimomo_tata05/status/1234862582718222337,japanese
"IF YOU ARE TRULY AN OT7 STAN THEN YOU WON'T  IGNORE THIS TWEET AND RETWEET, REPLY &amp; QUOTE WITH THE HASHTAGS.

I'LL GIVE YOU 15s 

1 rt = 1 vote
1 reply = 1 vote
1 quote = 1 vote

LETS DO THIS FOR THEM ! 
#BoyWithLuv #BestMusicVideo #iHeartAwards @BTS_twt https://t.co/Qd9gOLFy4v",https://twitter.com/BhoiSandhya/status/1234875096889581570,indian
"BTS / BT21 MERCH GIVEAWAY 
SERIES 08 // ENDS MAR 14

🤍 Tata/Shooky tote/magnet/metal pin (2 winners)

• RULES:
- Follow me, like &amp; RT
- Reply w a pic/gif of TaeGi
  + ur choice of Tata/Shooky
  + tag #iHeartAwards #BestMusicVideo #BoyWithLuv @BTS_twt
- WW

#7BillboardNo1Album🔥 https://t.co/onH0UqQiHP",https://twitter.com/shironeki8/status/1234258064347451394,native
"Stop doing that 💓🥺 

#BoyWithLuv #BestMusicVideo #iHeartAwards @BTS_twt https://t.co/j9nuvEm1sU",https://twitter.com/LeeHosanna/status/1234190861459574785,japanese
"The biggest global sensation of all time.

 #BoyWithLuv #BestMusicVideo #iHeartAwards @BTS_twt https://t.co/stcmrOoVJn",https://twitter.com/LeeHosanna/status/1234190419191201792,japanese
"Our genius leader 🙌🏻

 #BoyWithLuv #BestMusicVideo #iHeartAwards @BTS_twt https://t.co/IaZjr4xhA2",https://twitter.com/LeeHosanna/status/1234189873315057665,japanese
"Why so perfect?🖤😭

@BTS_twt #BoyWithLuv #BestMusicVideo #iHeartAwards https://t.co/ULFgvTnkAj",https://twitter.com/LeeHosanna/status/1234188969132183552,japanese
"The global phenomenon 👏🏻

@BTS_twt #BoywithLuv #BestMusicVideo #iHeartAwards https://t.co/elxVvZjLrB",https://twitter.com/LeeHosanna/status/1234165372128919553,japanese
"time to stream!!

#iHeartRadio #BestMusicVideo #BoyWithLuv 
@BTS_twt

https://t.co/dlkreytmNp",https://twitter.com/MaraKpopGreece/status/1234152886587809796,greek
"Let's spend the special, extra leap year day together, ARMY! 🥰🇨🇦

Tune into @KiSS925 #SetItOff and request @BTS_twt tracks like #ON and #BoyWithLuv to hear on the radio!

📻 KiSS 92.5 FM
💻 https://t.co/ZT9KDH4j3e
📱 Radioplayer Canada App https://t.co/DAGt69zCDL",https://twitter.com/Toronto_BTS/status/1233930221017018368,native
"Whoop! It’s Saturday, #MostRequestedLive!

We would LOVE to hear #ON by @bts_twt ft @Sia on #MostRequestedLive! 💜 #MRLSayON #iHeartAwards #BestMusicVideo #BoyWithLuv #BTS",https://twitter.com/BTSx50States/status/1233929950601891840,native
"Hi @MostRequestLive, this Saturday is almost over! 🎶You can make it better 🎶 by playing #ON by @bts_twt ft @Sia on #MostRequestedLive

Thank you! #MRLSayON #iHeartAwards #BestMusicVideo #BoyWithLuv #BTS",https://twitter.com/BTSx50States/status/1233927434409365504,native
"Thank you @KiSS925 #SetItOff for playing @BTS_twt #BoyWithLuv feat. @halsey!

We discovered this song through @Shazam: https://t.co/gzPMC07oXU https://t.co/X7UrRZxDl9",https://twitter.com/Toronto_BTS/status/1233923459689959425,native
"You know, playing @bts_twt's #ON ft @Sia on @MostRequestLive would be sooo ON point! 💜 #MostRequestedLive! #MRLSayON #iHeartAwards #BestMusicVideo #BoyWithLuv #BTS",https://twitter.com/BTSx50States/status/1233922400980475904,native
Let's get # by @bts_twt featuring @Sia to No. 1 on @MostRequestLive #MostRequestedLive  #MRLSayON #iHeartAwards #BestMusicVideo #BoyWithLuv #BTS,https://twitter.com/BTSxTXARMY/status/1233931460710559744,native
"Hi from HI!
@MostRequestLive, my favorite  Map of the Soul: 7 song is #ON! Please play it ON #MostRequestedLive
#MRLSayON

#iHeartAwards 
#BestMusicVideo #BoyWithLuv
https://t.co/7tkCYnV9On",https://twitter.com/BTSxHawaii/status/1233930705647874048,native
@BTSGlobalVoting @BTS_twt I'm voting for #BoyWithLuv by @BTS_twt as #BestMusicVideo at the #iHeartAwards,https://twitter.com/KolpNata/status/1233926172301500418,native
"@BTSGlobalVoting @BTS_twt Multi-tasking streaming and voting
#BoyWithLuv #BestMusicVideo #iHeartAwards @BTS_twt",https://twitter.com/mochibtsot7/status/1233925800891764736,native
I'm voting for #BoyWithLuv for #BestMusicVideo at the #iHeartAwards. RT to vote too! https://t.co/hvM6mctbxe,https://twitter.com/stephy_bts/status/1233937062379884544,native
"Jungkook's focus fancam above 1M + views

#BestMusicVideo #BoyWithLuv
#iHeartAwards (@BTS_twt)

https://t.co/SRuzTfHaow",https://twitter.com/AvishkaAchra/status/1234009963292438530,indian
"@btsvotingmetric @BTS_twt Yass! Let’s vote for our 🐰 cutie @BTS_twt  💜

( #BoyWithLuv #BestMusicVideo #iHeartAwards) https://t.co/4vzxTXeh5h",https://twitter.com/becalovesbts/status/1233998287784435713,native
"~ iheart radio awards~

I vote @BTS_twt's #BoyWithLuv as the #BestMusicVideo in 2020 #iHeartAwards https://t.co/Ur3KjobNGE",https://twitter.com/DrueRoyalty/status/1233969166446555137,native
"@BTSGlobalVoting @BTS_twt I vote for #BoyWithLuv by 
@BTS_twt
 as the #BestMusicVideo at the #iHeartAwards",https://twitter.com/YulaBTS/status/1233940409212186627,native
