charTrigrams,wordBigrams,wordUnigrams
but,that they,few
s w,t know,doesn
out,t think,yeah
ers,we have,years
r t,when the,power
e f,just a,case
ns,can not,nothing
n i,we re,over
te,a very,probably
com,so that,while
 di,and they,europe
f t,i just,made
y a,you could,bad
 po,them to,eu
 go,people who,org
use,need to,someone
rs,kind of,need
 he,have been,might
 fr,and that,new
hav,might be,said
 or,you know,en
ven,wouldn t,love
ple,most of,different
his,more than,own
s s,t be,take
ay,to use,makes
g t,they were,these
pro,of it,never
 lo,if the,means
o t,if they,off
igh,i really,yes
 sa,a bit,last
can,what you,government
sta,of their,always
nce,because they,etc
d b,is to,point
oun,a whole,little
r a,it to,lot
e h,like a,wikipedia
con,so they,usually
ght,even though,play
ame,going to,things
ur,i like,long
ill,i did,either
ust,you don,quite
cou,a new,without
som,is also,sure
est,be able,slovenian
y i,so much,live
ess,before the,she
ore,would you,year
om,you think,two
e d,think it,come
per,it in,great
any,because i,x
 ba,so the,problem
e e,have no,com
 ge,of them,far
n s,like that,fuck
ons,are you,germany
 pa,you mean,comes
ty,wasn t,hard
oth,it and,bit
 sh,when it,countries
 us,you get,best
ted,the world,world
 ex,they re,war
ia,into the,anything
ive,and you,find
rom,it can,high
ike,in this,such
 su,what i,thanks
t c,we can,down
 le,t like,less
lik,you should,between
was,the fact,data
 ho,it will,doing
e n,that was,him
ect,on that,getting
tin,though i,day
res,it as,nice
et,that we,seems
int,you would,money
hou,like to,fact
if,s just,going
ble,when they,read
e r,when i,word
t b,is it,left
tho,the word,her
 ne,won t,until
 tr,had a,true
wha,couple of,old
e g,if we,anyone
act,bit of,whole
ear,instead of,feel
 un,that would,saying
s n,people are,enough
whe,back to,everyone
 fa,how the,non
y s,as i,shit
t m,as it,ll
hen,i see,guess
s b,they don,sense
 ev,t get,free
 at,do that,source
ar,there was,believe
e l,i mean,help
cal,to say,life
 fi,you the,thank
 ch,in my,possible
 ju,it does,pay
 if,t want,already
s f,the fuck,times
 la,because of,put
d s,the case,oh
man,it could,won
fro,than the,look
ine,but that,each
ica,to it,again
men,number of,using
r s,way to,course
ss,of your,care
d o,i didn,exactly
ant,i also,else
nk,to pay,p
eas,seem to,aren
 mi,i love,able
wou,make it,language
g a,time i,black
em,a couple,looking
ny,that are,ago
ist,i ll,completely
ht,each other,called
 si,right now,fine
y c,up the,v
sti,with it,making
art,think the,give
 bo,has been,whatever
 sl,to take,part
ad,how many,thought
ste,the rest,idea
 en,about it,person
han,a bunch,russia
ide,bunch of,state
ck,the right,games
 ab,it comes,ram
jus,comes to,went
wor,it just,once
t f,be in,real
ast,to go,ask
we,t even,rights
ake,not to,parts
 hi,as an,huge
n w,over the,slovene
d w,after the,name
o s,for example,family
und,would have,maybe
wer,i could,big
id,amount of,run
y w,a year,actual
us,they have,reason
eal,when you,example
tic,it seems,under
t l,because you,sound
mor,was just,post
s c,but not,edit
aus,have the,call
ink,so it,understand
t h,was in,border
pre,be the,turn
y o,i got,having
s h,in an,yet
ds,wanted to,basically
kin,to see,kids
t p,to play,another
peo,he s,playing
eop,couldn t,public
opl,was the,party
lov,but they,started
der,as you,matter
ian,what about,seem
 ac,the country,meant
als,years ago,instead
t d,he is,try
by,not be,drive
 ou,as long,let
ugh,long as,refugees
ery,where i,austria
o b,with that,sometimes
tim,no one,kind
unt,or something,general
s p,not like,mostly
h t,much better,stop
ans,in that,sounds
get,depends on,wouldn
o a,they would,gets
a s,we are,remember
 by,like it,start
how,people and,system
ost,of these,god
whi,re not,build
ain,you need,experience
ies,,against
sin,will be,list
nte,how much,talking
ran,out the,ok
par,find it,nobody
y b,do with,funny
tur,with my,european
ind,in some,keep
nia,the middle,ones
end,it the,human
no,their own,side
don,in europe,population
hem,me a,end
ell,this was,create
iti,i do,child
ual,since the,article
 sp,part of,man
oug,makes sense,russian
ge,had to,higher
ure,seems to,problems
ard,makes it,heard
ic,a while,italian
abl,to keep,k
rin,of my,support
 ve,t a,law
age,any case,nuclear
e u,along with,cause
ssi,i d,space
s m,a game,situation
pla,fact that,days
tri,lots of,place
ite,up to,question
tra,to start,area
n o,of those,itself
lea,and also,die
rat,how is,hell
ett,the left,easily
r c,and as,couple
ime,because it,croatia
 pl,is just,gay
 ta,and so,chat
e y,know i,single
now,should have,gun
r o,with you,wasn
 ga,and no,away
ely,well i,perfect
slo,on my,per
ope,me and,seen
l t,i live,jpg
bou,looking for,white
abo,a huge,process
r i,let them,likely
ren,it makes,says
 ti,get to,stupid
 gr,quite a,works
enc,to give,others
 ri,and if,slovenians
 cr,result of,seriously
rd,of people,almost
eat,as they,wrong
my,and we,level
pos,the way,number
ntr,you will,imagine
str,come up,low
cau,up with,middle
s e,because the,myself
cti,to create,school
ack,and not,job
bec,use it,police
eni,they also,expect
ous,the opposite,science
ree,it for,water
 ye,for your,evidence
ead,exactly what,along
ir,for that,hardware
 im,you ll,screen
lin,for you,tape
way,of this,names
era,i went,common
nal,try to,english
een,on it,agree
rie,understand the,tell
n e,the number,looks
ean,i find,thinking
ern,a long,speak
mes,is what,show
n p,but in,fall
de,to help,considered
y d,or you,eastern
min,what do,similar
t r,i need,states
spe,at that,hate
ice,piece of,picture
h i,rest of,western
d h,and have,difference
 ht,pretty much,months
do,one but,paying
a p,live in,half
a b,comes from,e
lit,think of,east
htt,like you,link
ttp,is your,stay
eca,https v,watch
o i,and even,ur
rig,a great,agreed
y h,it but,three
gh,imgur com,through
s l,thing i,quality
y f,believe that,various
nly,there were,efficient
 fe,did it,wanted
ali,go to,friend
ct,i still,species
lso,the actual,set
a l,s nothing,memory
 my,of that,core
hei,it might,become
fin,that can,anyway
n b,what s,economy
ose,it doesn,top
o m,outside the,definitely
hic,the end,national
oin,the bottom,mind
ee,only thing,popular
ort,them at,otherwise
ene,into a,greece
rou,be used,proper
wil,trying to,political
r p,i will,given
gre,to work,words
 te,in fact,definition
sho,are also,considering
eri,think i,results
g i,is an,guy
l i,from what,german
m t,also a,interesting
has,my experience,wish
 ot,i never,rest
ity,people of,poor
sed,not just,result
red,same way,culture
r w,looking at,worse
see,up and,bunch
 ra,the government,answer
les,but a,schools
nde,the uk,hope
eir,only a,vote
 da,here in,buy
ps,how would,together
i w,talking about,serbia
y m,regardless of,somehow
s d,last time,stand
onl,t see,move
mea,some people,term
tte,look at,extremely
inc,which can,tried
d c,time to,amount
 ag,of time,directly
t e,about this,piece
a c,it with,imo
h a,think you,everything
ls,is so,happen
f i,people that,however
 sc,they could,please
mak,the german,lower
d p,eastern europe,books
pen,like this,happened
tly,the worst,current
a t,are they,heat
g w,they want,found
rt,have one,migrants
l a,in one,form
ich,just as,fire
 up,are all,outside
t g,the result,internet
gra,a single,gas
did,the slovene,hi
met,look like,lend
uch,at this,trying
 mu,right to,program
lat,problem is,night
ase,is pretty,order
tan,in their,greater
n c,in slovene,servers
war,any other,lots
lan,as in,fun
yea,the main,couldn
am,see the,image
ctu,turns out,pyramid
m a,seems like,history
nes,haven t,personal
 na,just because,control
fer,got a,pressure
ffe,am not,add
k t,even if,impossible
omp,paying for,hear
ks,is if,meaning
who,in which,next
tal,some other,yugoslavia
ew,them in,drink
s y,a person,personally
sn,is very,union
i m,to think,trust
i d,long time,pass
nti,was not,r
od,i believe,living
ser,can get,asylum
o w,yeah but,italy
ani,to join,suddenly
r b,so far,hand
lay,is in,turns
rec,if not,depends
tat,to your,macedonia
d m,these are,military
cha,how to,head
t n,be more,c
r m,the time,rather
try,are a,must
i a,and there,rate
d f,one is,took
 pu,a bad,correct
anc,that have,opposite
tua,after a,main
its,the picture,large
own,they should,line
ord,but there,literally
che,they had,later
 fu,before i,paid
t y,lack of,played
mos,to you,catholic
rop,made me,small
o p,i want,takes
din,we could,second
 eu,you in,cold
app,me to,hurt
bet,can just,open
s r,like i,beyond
up,love to,limited
 ea,the population,google
ien,up for,news
ang,for their,position
lar,can only,million
lle,the problem,food
gam,what does,ex
ral,to stay,previous
edi,in your,humans
ins,by a,photo
oes,will get,correctly
y r,that doesn,regular
ona,for it,twice
mpl,would like,matters
ont,that could,cool
y p,see it,clear
 bi,what they,benefits
f y,around the,debt
son,make the,during
ita,i feel,size
n m,feel like,society
yin,they do,produce
i t,t do,guru
o d,as bad,tower
ces,bad as,voltage
lic,of data,light
y e,out and,gaming
tor,time and,crit
a f,possible to,within
 am,one that,china
 cl,t the,nk
o h,weren t,agents
eth,an oath,citizens
o c,have an,btw
ger,i found,related
owe,some of,stuff
gen,game and,slavic
wel,using the,perhaps
u c,on your,nazi
ens,was my,green
ina,that he,unit
eme,to read,fucking
tel,t work,body
g s,your ram,men
mon,use a,beer
ric,can run,happy
 dr,to love,friends
ms,one and,former
hea,went to,marriage
oli,according to,lives
ho,only be,medical
g o,read it,gave
 br,out in,comment
nit,the slovenian,united
nat,language and,ljubljana
r d,up your,particularly
cre,did they,modern
ong,but we,community
eed,love your,reality
pec,are usually,ideas
 qu,to live,media
rob,from that,taken
n f,i always,effect
sit,of what,battle
exp,what it,unless
ace,you that,calling
iou,i even,pure
ini,it isn,doubt
nin,year and,safety
ade,people would,generation
 kn,with me,sorry
d e,way of,parties
har,the former,changes
d d,i had,pro
til,in all,illegal
sen,one in,ever
ten,come from,changed
ari,definition of,numbers
rit,fine with,travel
f a,which are,decided
nts,put it,ukraine
a a,which i,land
sur,i actually,hour
eli,or the,sheep
doe,a joke,reading
say,making a,claims
ook,and of,balkan
kno,that this,ussr
y l,with no,effects
g f,had no,obviously
 gu,but to,goes
 vi,a better,video
rel,s like,full
mat,his own,close
k i,but this,causing
d l,who don,co
n h,i wish,fast
ele,but at,absolutely
ood,it means,ring
ial,but its,wars
pe,the whole,fair
cas,on both,wealthy
ned,and this,clearly
sio,of all,woman
sto,who s,soon
a w,they come,center
ote,be nice,imgur
ber,this point,status
y g,way that,above
ork,one the,cost
ula,has the,including
ire,i agree,interest
ys,to us,speech
nst,am i,daily
ima,things like,follow
iki,must be,kinda
ese,war on,near
por,know it,tiny
ece,same as,bottom
 ro,a large,somebody
ank,who you,moved
 af,be to,sent
 ki,now i,especially
r h,my country,except
ath,would love,route
uni,likely to,send
hy,but only,built
lis,years old,bought
rst,but you,delay
a g,to buy,iva
low,also be,hours
 bl,no more,electrical
wik,of how,device
gin,would probably,standard
o g,the numbers,ridgeback
dn,a source,feels
bac,enough to,oath
n r,i might,wind
ret,the mountains,air
tar,in slovenian,larger
n d,they got,nearly
goo,such a,drives
des,but why,windows
ays,many refugees,unlikely
muc,to stop,wallet
m i,pretty good,empathy
tro,people will,decent
sid,you just,hot
oss,for them,syria
a m,it it,came
 hu,they didn,france
i c,not that,according
hil,is somehow,extra
cle,probably be,communist
den,easier to,may
s g,before that,disagree
tes,in serbia,metric
u t,effects of,uk
s u,not only,character
chi,only the,czech
w t,tried to,syrian
tru,see a,prefer
ult,out that,regardless
 cu,so what,apart
off,yeah i,group
ria,what a,indeed
d n,and his,languages
e v,middle east,wow
g b,that there,month
ori,i thought,ireland
dis,thought it,financial
nta,all of,movement
ibl,a thing,wheel
el,you were,car
bee,willing to,joke
led,to ask,paper
ram,why do,wing
wn,all this,sign
wan,this time,politics
omm,is more,choice
d y,or do,potica
vel,we see,moment
nsi,close to,worst
nds,a piece,tho
erm,wrong with,unfortunately
ner,is there,internal
lig,nobody is,lost
 m,and are,worth
mil,do they,nations
vin,the border,jobs
sou,that many,working
l c,when we,images
aft,stupid people,original
tak,the one,putin
lie,ve never,fear
ile,the name,special
ish,first one,obvious
hos,more likely,social
k a,the difference,city
eco,more like,slovenes
 ov,since i,rational
r e,t make,favorite
a d,can see,haven
ded,they ve,vs
n n,yes i,sea
nge,then i,warm
a i,but if,plan
 ru,us and,change
dy,so there,sovereign
cri,give me,bosnia
uck,re a,kosovo
a h,with their,lol
ise,do this,concept
win,i remember,taking
go,good at,immigrants
ass,at those,force
o r,this year,religious
l w,that makes,map
rem,the big,dog
w i,just be,bring
sam,when someone,totally
 pi,think about,headed
sel,what happened,done
liv,they did,choose
ref,and to,behind
rma,the current,based
l s,that a,units
nto,way i,towards
let,things are,whether
nic,i imagine,saw
d r,how you,cut
r f,to put,cancer
car,back in,saved
ein,on his,hey
sh,people to,join
had,are in,ultimately
shi,at a,american
pea,pretty well,albanians
usi,it on,argument
fir,t care,issues
tiv,have it,count
pri,and has,anymore
imp,still have,perspective
ues,a pretty,influence
bot,end of,among
rn,but don,today
ars,that if,property
got,even more,serb
eur,us the,gone
fte,the more,rocket
y n,a tiny,recently
ses,the top,early
day,means that,becomes
rac,up a,details
 ap,get the,win
ach,saying that,turned
old,we don,genuinely
o y,of life,official
o l,moved to,complete
rk,after all,holy
asi,not in,w
r g,is like,honestly
l p,will not,lack
u w,hi i,belief
rti,built in,pc
 el,in general,allow
ici,and some,worked
qui,a good,global
ves,for this,america
ris,thinking about,ignorance
ock,thing that,across
l b,too but,present
 op,someone is,oil
gs,with any,dead
att,say that,cash
cro,would make,transport
o o,is possible,music
i l,of an,lead
she,an example,check
cho,the data,house
ete,in order,straight
hol,order to,regarding
tia,to some,supply
uro,it works,needs
eci,the fire,fixed
cen,s what,losses
cor,for instance,roman
rep,little bit,soviet
l o,it has,specifically
rio,s also,spend
hes,be made,practice
 ad,x com,round
n g,your agents,opinion
tp,has no,latency
fic,for an,server
ked,much more,twitch
ges,twice as,buddhism
f s,have some,hydrogen
mis,my boyfriend,often
mer,my friend,cars
 vo,did not,situations
 va,better to,study
a o,data on,lord
ppe,not really,freedom
ami,without a,user
lon,t feel,desktop
cia,depending on,graphics
kes,you also,required
n y,thanks for,awesome
too,in time,animals
sup,the tower,weren
mig,the source,minutes
ega,hard drives,casual
tps,easy to,mercury
a n,as soon,weird
ism,soon as,steam
mag,within the,layer
loo,my own,copy
d u,he was,necessarily
bel,just the,book
i h,to know,boyfriend
cat,their citizens,blue
ue,that to,st
r y,and can,lvl
 au,more efficient,mhz
fac,somebody to,weather
mar,oz and,computer
h w,and james,machine
 jo,a pyramid,levels
ron,pyramid scheme,videos
irs,a problem,bitcoin
rse,but those,company
dea,those who,banks
mpa,back and,spent
scr,more in,feature
tle,those are,price
ors,who are,casting
org,of days,fat
a r,well that,increase
hel,i read,engine
cke,did a,machines
ta,make sure,fight
rus,not some,perfectly
dow,history of,houses
dec,of our,charge
lli,the capital,technology
cie,does not,abuse
new,never said,fascism
nis,as far,signs
r l,far as,flags
ped,of times,sides
equ,when a,projects
sla,use of,although
g p,and any,allowed
lac,you seem,entry
na,t it,basis
pol,since you,agreement
h o,said it,chose
f c,still a,semi
orm,question is,style
il,a valve,referring
hit,yeah it,track
hig,both sides,request
ool,country are,majority
tch,why did,pick
bli,did you,romania
i s,so on,stopped
nse,or a,visit
 tu,the area,giving
ign,allowed to,trump
 fl,still be,alterenglish
avi,most popular,specific
u s,so many,highway
que,men are,points
h s,i play,exists
bly,what would,elections
m s,use the,parliament
dif,i checked,topic
iff,re the,barely
ok,s more,liked
r r,well it,week
 gi,for different,season
nor,can easily,hold
u a,was thinking,exact
osi,that comes,net
ict,are different,killed
los,least a,christianity
mbe,ask me,badly
acc,and one,religion
y u,the year,whenever
dit,a family,third
n l,family and,decision
efi,gay people,leaving
hap,can have,important
ban,already have,affect
f m,them all,minority
agr,is something,voted
dia,name for,entire
ngs,for people,leaders
yon,are fine,ass
nda,the question,curious
aro,not true,puts
mal,for something,sand
nee,http en,britain
ndi,will probably,self
tai,to show,imposed
sch,t understand,park
ech,could say,debates
tty,say the,surprised
ff,slovenian is,lose
eem,sense of,favor
ayi,the alterenglish,confusing
put,how do,happens
pin,asylum seekers,welcome
oba,maybe it,generally
h m,m s,note
ngl,where it,turkey
rre,a gun,write
orr,a political,republic
